ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-42895,2,1/9/2017 12:00,1/9/2017 18:00,40.62899,-74.0173,40.63339,-74.0159,0.313,At 7th Ave/Exit 20 - Accident.,,Gowanus Expy E,R,Brooklyn,Kings,NY,11209,US,US/Eastern,KJRB,1/9/2017 11:56,23,15.8,55,30.73,,West,5.8,0.04,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-109692,2,1/9/2017 14:03,1/9/2017 20:03,32.80296,-116.94013,32.80294,-116.93321,0.402,At CA-54/2nd St - Accident.,,I-8 E,R,El Cajon,San Diego,CA,92021,US,US/Pacific,KSEE,1/9/2017 13:47,60.8,,100,30.16,7,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-42960,2,1/9/2017 16:09,1/9/2017 22:09,40.686905,-74.193076,40.684563,-74.19311,0.162,Between US-1/US-9/McClellan St and US-1 and 9 - Accident.,1176, Spring St,L,Elizabeth,Union,NJ,07201-2114,US,US/Eastern,KEWR,1/9/2017 15:51,23,13.1,50,30.68,10,South,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43019,3,1/9/2017 17:30,1/9/2017 23:30,41.99015,-87.72863,41.99015,-87.72863,0,At Pulaski Rd - Accident.,5986, N Pulaski Rd,L,Chicago,Cook,IL,60646,US,US/Central,KORD,1/9/2017 17:30,26.1,16.2,88,30.14,1.8,South,10.4,0.01,Light Snow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-15607,3,1/9/2017 18:45,1/10/2017 0:45,33.958258,-97.134057,33.960114,-97.133938,0.128,At Oswalt Rd/Exit 21 - Accident.,,I-35 N,R,Marietta,Love,OK,73448,US,US/Central,K1F0,1/9/2017 18:53,57.2,,63,29.97,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-15617,3,1/9/2017 21:35,1/10/2017 3:35,45.054081,-93.122992,45.050055,-93.114946,0.481,At MN-49/Rice St/Exit 45 - Accident.,,US-10 E,R,Saint Paul,Ramsey,MN,55126,US,US/Central,KANE,1/9/2017 21:34,26.6,16.8,86,29.68,10,SSE,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-109762,2,1/10/2017 5:01,1/10/2017 11:01,37.711393,-122.168163,37.710842,-122.16735,0.059,At Marina Blvd - Accident.,,Nimitz Fwy S,R,San Leandro,Alameda,CA,94577,US,US/Pacific,KOAK,1/10/2017 5:06,55,,100,29.98,4,South,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-43124,2,1/10/2017 6:40,1/10/2017 12:40,29.18737,-81.42102,29.187438,-81.420948,0.006,At US-17/SR-15 - Accident.,,S US Highway 17,R,Pierson,Volusia,FL,32180,US,US/Eastern,KDED,1/10/2017 6:35,44.6,40.7,100,30.44,10,NW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-15679,2,1/10/2017 7:33,1/10/2017 13:33,45.01039,-93.1626,45.0103,-93.184566,1.073,Between MN-51/Snelling Ave and I-35W/Cleveland Ave - Accident.,,Highway 36 W,R,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,1/10/2017 7:27,27,20.5,100,29.42,1.8,ESE,5.8,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-15695,3,1/10/2017 8:10,1/10/2017 14:10,30.431518,-91.080717,30.42369,-91.07509,0.636,At I-12/Airline Hwy - Accident.,,LA-426,R,Baton Rouge,East Baton Rouge,LA,70816,US,US/Central,KBTR,1/10/2017 7:53,57.9,,78,30.22,10,SE,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-109831,2,1/10/2017 8:58,1/10/2017 14:58,33.87656,-118.07772,33.87652,-118.08727,0.548,At Pioneer Blvd - Accident.,,Artesia Fwy W,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,1/10/2017 8:53,55.9,,97,30.15,5,ESE,5.8,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-109848,2,1/10/2017 10:11,1/10/2017 16:11,33.99771,-118.0683,33.98874,-118.070547,0.633,Between CA-72/Whittier Blvd and Washington Blvd - Accident. Left lane blocked.,,I-605 S,R,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,1/10/2017 10:09,51.8,,88,30.19,3,NNE,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-15736,3,1/10/2017 11:26,1/10/2017 17:26,33.66329,-95.461194,33.66329,-95.46265,0.084,At FM-1508/Airport Rd - Accident.,101, Anderson Rd,L,Reno,Lamar,TX,75462-6517,US,US/Central,KPRX,1/10/2017 11:35,71.6,,57,29.97,10,SW,25.3,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43319,4,1/10/2017 12:32,1/10/2017 18:34,41.3519,-76.5554,41.356656,-76.557357,0.344,Closed at Old 220/T318/Tommy Shaffer Rd - Road closed due to accident.,2327, Route 220,L,Muncy Valley,Sullivan,PA,17758,US,US/Eastern,KIPT,1/10/2017 12:25,23,12.4,74,30.37,3,East,10.4,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-109923,2,1/10/2017 13:45,1/10/2017 19:45,37.72885,-121.94449,37.72087,-121.93831,0.647,At Alcosta Blvd - Accident.,,I-680 S,R,San Ramon,Contra Costa,CA,94583,US,US/Pacific,KLVK,1/10/2017 13:53,55.9,,87,29.84,7,SSW,12.7,0.1,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-109951,2,1/10/2017 15:02,1/10/2017 21:02,33.72017,-117.97198,33.72413,-117.97686,0.392,At Magnolia St/Exit 15 - Accident.,,I-405 N,R,Fountain Valley,Orange,CA,92708,US,US/Pacific,KSNA,1/10/2017 15:00,60.1,,80,30.07,10,WSW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43383,2,1/10/2017 16:16,1/10/2017 22:16,26.203896,-80.143745,26.20391,-80.14373,0.001,At Cypress Creek Rd/Exit 33 - Accident.,,I-95 S,R,Fort Lauderdale,Broward,FL,33334,US,US/Eastern,KFXE,1/10/2017 15:53,71.1,,51,30.32,10,ENE,13.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-15780,3,1/10/2017 17:23,1/10/2017 23:23,32.80757,-96.84208,32.81177,-96.85237,0.664,At Inwood Rd/Exit 432 - Accident.,,Stemmons Fwy N,R,Dallas,Dallas,TX,75207,US,US/Central,KDAL,1/10/2017 16:53,75.9,,24,29.92,10,WNW,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110029,2,1/10/2017 18:34,1/11/2017 0:34,37.8111,-122.24948,37.81374,-122.25069,0.194,At Grand Ave (Oakland) - Accident.,,I-580 W,R,Oakland,Alameda,CA,94610,US,US/Pacific,KOAK,1/10/2017 18:48,59,,94,29.69,2.5,SSW,28.8,0.14,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-15795,3,1/10/2017 21:15,1/11/2017 3:15,32.784871,-97.321049,32.770291,-97.318876,1.015,Between North Side Dr/Exit 53 and TX-121/Exit 52 - Accident.,,US-287 S,R,Fort Worth,Tarrant,TX,76111,US,US/Central,KFWD,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-110067,2,1/11/2017 4:49,1/11/2017 10:49,34.22049,-118.35739,34.22158,-118.3597,0.152,At Glenoaks Blvd/Exit 150A - Accident.,,I-5 N,R,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,1/11/2017 4:53,55,,93,29.94,7,South,9.2,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-110099,2,1/11/2017 6:26,1/11/2017 12:26,34.14865,-118.05401,34.14869,-118.04663,0.422,At Baldwin Ave - Accident.,,Foothill Fwy E,R,Arcadia,Los Angeles,CA,91006,US,US/Pacific,KEMT,1/11/2017 7:45,55.4,,100,30.01,1,SSE,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-43574,2,1/11/2017 7:23,1/11/2017 13:23,35.17122,-80.80829,35.17122,-80.80829,0,At Sharon Ln - Accident.,,Providence Rd,R,Charlotte,Mecklenburg,NC,28211,US,US/Eastern,KCLT,1/11/2017 7:52,43,,89,30.38,10,Calm,,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-43601,3,1/11/2017 8:17,1/11/2017 14:17,40.71111,-73.95532,40.71391,-73.95316,0.224,At Williamsburg Bridge/Exit 32 - Accident.,,Brooklyn Queens Expy,R,Brooklyn,Kings,NY,11211,US,US/Eastern,KJRB,1/11/2017 8:15,42.8,37,81,30.43,,WSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43633,2,1/11/2017 9:15,1/11/2017 15:15,40.806861,-73.8329,40.79763,-73.82696,0.709,At Bronx Whitestone Bridge - Accident.,,Bronx Whitestone Brg S,R,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,1/11/2017 8:51,45,39.3,74,30.31,10,SW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43673,2,1/11/2017 10:45,1/11/2017 16:45,38.94647,-76.84464,38.94701,-76.83807,0.355,At MD-704/ML King Jr Hwy/Exit 8 - Accident.,,Martin Luther King Jr Hwy,R,Lanham,Prince George's,MD,20706,US,US/Eastern,KCGS,1/11/2017 10:43,46.4,44.3,66,30.35,10,SSW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43703,4,1/11/2017 13:03,1/11/2017 19:03,41.4721,-72.02581,41.4738,-72.03157,0.32,Closed at Bolduc Dr - Road closed due to accident.,2, Thomas Rd,R,Ledyard,New London,CT,06339-1124,US,US/Eastern,KGON,1/11/2017 12:56,48,,66,30.3,10,WSW,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43751,2,1/11/2017 15:03,1/11/2017 21:03,41.9829,-87.87013,41.97906,-87.86983,0.266,At I-190 - Accident.,,Tri State Tollway S,R,Des Plaines,Cook,IL,60018,US,US/Central,KORD,1/11/2017 14:51,42.1,37.1,100,29.65,0.2,South,8.1,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43759,2,1/11/2017 16:21,1/11/2017 22:21,28.578062,-81.309355,28.58066,-81.307895,0.2,At Hanging Moss Rd - Accident.,2367, N Semoran Blvd,R,Orlando,Orange,FL,32807-3714,US,US/Eastern,KORL,1/11/2017 15:53,72,,53,30.32,10,ENE,13.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-43796,2,1/11/2017 17:22,1/11/2017 23:22,36.03843,-79.00631,36.03866,-79.01186,0.31,At US-70/Exit 170 - Accident.,,US-70 W,R,Durham,Orange,NC,27705,US,US/Eastern,KIGX,1/11/2017 16:56,51,51,92,29.76,10,SSE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-110270,2,1/11/2017 18:08,1/12/2017 0:08,33.7745,-118.06948,33.77455,-118.08138,0.683,Between Seal Beach Blvd/Exit 22 and CA-22 - Accident.,,I-405 N,R,Seal Beach,Orange,CA,90740,US,US/Pacific,KSLI,1/11/2017 17:58,56.7,,90,30,7,WSW,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-43856,4,1/11/2017 19:08,1/12/2017 1:08,40.41401,-80.00965,40.37398,-80.04858,3.442,Closed between PA-51/Saw Mill Run Blvd and US-19/Cochran Rd/Yellow Belt - Road closed due to accident.,,W Liberty Ave,R,Pittsburgh,Allegheny,PA,15226,US,US/Eastern,KAGC,1/11/2017 19:02,48.9,,83,30.01,10,SSE,11.5,0.01,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-15942,3,1/11/2017 22:06,1/12/2017 4:06,45.10193,-93.45663,45.12973,-93.48718,2.431,Between CR-109/Weaver Lake Rd/Exit 215 and CR-30/95th Ave/Exit 213 - Accident.,,I-94 W,R,Maple Grove,Hennepin,MN,55311,US,US/Central,KMIC,1/11/2017 21:53,5,-6.9,66,30.09,10,WNW,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-43939,3,1/12/2017 5:41,1/12/2017 11:41,41.57401,-87.46809,41.56983,-87.41798,2.606,Between Kennedy Ave/Exit 3 and IN-912/Cline Ave/Exit 5 - Accident.,,I-80 E,R,Hammond,Lake,IN,46324,US,US/Central,KIGQ,1/12/2017 5:35,29.1,18.9,100,29.88,3,North,12.7,0.02,Light Thunderstorms and Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-43962,2,1/12/2017 7:01,1/12/2017 13:01,42.64516,-87.95276,42.63465,-87.95269,0.726,At CR-E/12th St/Exit 339 - Accident.,,US-41 S,R,Sturtevant,Kenosha,WI,53177,US,US/Central,KRAC,1/12/2017 7:00,19,7.5,77,29.97,10,NNW,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-44003,2,1/12/2017 8:05,1/12/2017 14:05,42.386359,-87.94935,42.37524,-87.94476,0.803,At IL-132/Grand Ave - Accident.,,Tri State Tollway S,R,Gurnee,Lake,IL,60031,US,US/Central,KUGN,1/12/2017 7:55,19,8.2,88,30.05,6,WNW,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-92107,3,1/12/2017 9:03,1/12/2017 15:03,40.37974,-111.82399,40.37442,-111.81309,0.681,At UT-145/Main Street/Exit 278 - Accident.,,I-15 S,R,American Fork,Utah,UT,84003,US,US/Mountain,KPVU,1/12/2017 8:58,32,,93,29.96,0.4,Calm,,,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110402,2,1/12/2017 10:47,1/12/2017 16:47,34.22256,-118.37041,34.214621,-118.351665,1.203,Between Sunland Blvd/Exit 150B and Hollywood Way/Exit 149 - Accident.,,Golden State Fwy S,R,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,1/12/2017 10:53,52,,93,29.94,2.5,SE,11.5,0.17,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110428,2,1/12/2017 12:21,1/12/2017 18:21,34.11927,-118.2322,34.12113,-118.22985,0.186,At Avenue 40/Verdugo Rd - Accident.,,CA-2 N,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,1/12/2017 12:15,55.9,,93,29.92,9,Calm,,0.18,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110473,2,1/12/2017 13:18,1/12/2017 19:18,34.13561,-117.9727,34.13556,-117.98751,0.847,At Buena Vista St - Accident.,898, Duncannon Ave,R,Duarte,Los Angeles,CA,91010-1829,US,US/Pacific,KEMT,1/12/2017 12:55,53.6,,100,29.95,1.8,Variable,3.5,,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110513,2,1/12/2017 14:26,1/12/2017 20:26,34.19879,-117.41742,34.206341,-117.413589,0.566,At Glen Helen Pky - Accident.,,I-15 N,R,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,1/12/2017 14:39,51.8,,83,29.94,5,ESE,9.2,0.13,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110553,2,1/12/2017 15:15,1/12/2017 21:15,34.058965,-118.448688,34.058622,-118.448402,0.029,At Kinross Ave - Accident.,11098, Kinross Ave,R,Los Angeles,Los Angeles,CA,90024,US,US/Pacific,KSMO,1/12/2017 14:51,55,,96,29.93,10,SSE,4.6,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-44127,2,1/12/2017 16:11,1/12/2017 22:11,25.899273,-80.209749,25.900464,-80.209882,0.083,At I-95 Local Ln Access - Accident.,,I-95 N,R,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,1/12/2017 15:53,79,,60,30.28,,North,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110623,2,1/12/2017 17:04,1/12/2017 23:05,34.434078,-118.389664,34.42479,-118.4248,2.103,Between Soledad Canyon Rd and Sand Canyon Rd - Accident.,,CA-14 S,R,Canyon Country,Los Angeles,CA,91387,US,US/Pacific,K3A6,1/12/2017 16:51,53,53,89,29.05,10,SSE,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-44189,3,1/12/2017 17:56,1/12/2017 23:56,41.87101,-87.76894,41.87147,-87.77831,0.483,At Austin Blvd/Exit 23A - Accident.,,Chicago-Kansas City Expressway W,R,Chicago,Cook,IL,60644,US,US/Central,KMDW,1/12/2017 17:53,25,15.5,72,30.4,10,WNW,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-110676,2,1/12/2017 18:51,1/13/2017 0:51,37.960629,-122.50954,37.96329,-122.5112,0.205,At Eastbound I-580 Acc - Accident.,,US-101 N,R,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,1/12/2017 18:55,44.6,,93,30,10,Calm,,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-110710,2,1/12/2017 20:01,1/13/2017 2:01,34.02976,-118.21342,34.0307,-118.21727,0.23,Ramp to US-101/Santa Ana Fwy NB - Accident.,,Pomona Fwy W,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,1/12/2017 19:47,55,,86,29.95,10,Variable,3.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-110724,3,1/13/2017 4:52,1/13/2017 10:52,34.11125,-118.18051,34.11152,-118.18231,0.105,At Marmion Way - Accident.,,Pasadena Fwy S,R,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,1/13/2017 4:47,50,,96,29.99,4,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-44269,3,1/13/2017 6:57,1/13/2017 12:57,25.75485,-80.38499,25.76043,-80.3852,0.386,At US-41/8th St/Exit 25 - Accident.,,Florida's Tpke N,R,Miami,Miami-Dade,FL,33175,US,US/Eastern,KTMB,1/13/2017 6:53,71.1,,81,30.31,10,East,10.4,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-110761,2,1/13/2017 7:57,1/13/2017 13:57,34.08262,-118.22663,34.07875,-118.22017,0.456,At CA-110/Pasadena Fwy - Accident. Center lane blocked.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,1/13/2017 7:47,50,,93,30.01,8,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-16133,2,1/13/2017 8:53,1/13/2017 14:53,32.9886,-96.93902,32.99285,-96.94662,0.529,At Frankford Rd/Exit 446 - Accident.,,US-77 N,R,Carrollton,Dallas,TX,75006,US,US/Central,KADS,1/13/2017 8:47,48.2,,71,30.37,10,North,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110803,2,1/13/2017 10:47,1/13/2017 16:47,33.99771,-118.0683,33.99024,-118.07013,0.527,At CA-72/Whittier Blvd - Accident.,,I-605 S,R,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,1/13/2017 10:47,57.2,,63,30.05,10,Variable,3.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-44400,3,1/13/2017 12:44,1/13/2017 18:44,33.802142,-83.699047,33.800944,-83.700849,0.132,Between US-78/GA-10 (East) and Blaine St - Accident.,1074, E Spring St,R,Monroe,Walton,GA,30655-2469,US,US/Eastern,KWDR,1/13/2017 13:38,73.4,,57,30.47,10,West,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-44423,2,1/13/2017 14:21,1/13/2017 20:21,33.9102,-84.36613,33.90999,-84.36373,0.138,At Glenridge Dr/Exit 26 - Accident.,,I-285 E,R,Atlanta,Fulton,GA,30342,US,US/Eastern,KPDK,1/13/2017 13:53,73.9,,53,30.44,10,WNW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110868,3,1/13/2017 15:37,1/13/2017 21:37,37.70778,-122.46944,37.70011,-122.47171,0.544,At CA-1/John Daly Blvd - Accident.,,I-280 S,R,Daly City,San Mateo,CA,94015,US,US/Pacific,KSFO,1/13/2017 15:56,57,,44,30.17,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-44468,2,1/13/2017 17:00,1/13/2017 23:00,42.36083,-83.2165,42.3524,-83.21642,0.582,At Joy Rd/Exit 9 - Accident. in the right lane.,,MI-39 S,R,Detroit,Wayne,MI,48228,US,US/Eastern,KDET,1/13/2017 16:53,24.1,16,62,30.79,10,NE,6.9,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-110917,2,1/13/2017 18:00,1/14/2017 0:00,34.06441,-117.30159,34.05976,-117.29766,0.392,Ramp to I-10 - Accident.,,I-10 E,R,Colton,San Bernardino,CA,92324,US,US/Pacific,KSBD,1/13/2017 17:50,55.4,,54,29.99,10,North,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-110955,2,1/13/2017 19:07,1/14/2017 1:07,47.75333,-122.18625,47.76261,-122.18527,0.643,At WA-522/Exit 23 - Accident.,,I-405 N,R,Bothell,King,WA,98011,US,US/Pacific,KPAE,1/13/2017 18:53,32,28.7,75,30.45,10,NW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
